Var1,Var2,Var3,Var4,Var5
14,29,-0.151801447736837,-0.704693662658503,0.693082363268569
14,30,-0.151285317143436,-0.756279210677232,0.636517484688546
14,31,-0.151297189406631,-0.799914020917182,0.58072947197276
15,0,-0.190828719271552,0.780799787942383,0.594925281905476
15,1,-0.192374784563149,0.731154472387292,0.654526607383033
15,2,-0.200138077502891,0.668289956510344,0.716472807551584
15,3,-0.195864345054717,0.611795476015083,0.766383359594769
15,4,-0.196819175218058,0.562909074748313,0.802742540191113
15,5,-0.196767362669061,0.516449350836118,0.833404267453206
15,6,-0.203367931087862,0.464907593784726,0.861685797635274
15,7,-0.204486867372615,0.412864345536385,0.887540507952706
15,8,-0.196965097888497,0.361901141514525,0.911170847856898
15,9,-0.193507062118415,0.307116959718419,0.931790850976556
15,10,-0.196250630533099,0.25534924997069,0.946721949969877
15,11,-0.201927026237975,0.20453069312666,0.957806176448981
15,12,-0.200332529929326,0.1567449077933,0.967108014305013
15,13,-0.198198988272514,0.10179587077311,0.97486140642724
15,14,-0.195404490440261,0.0586085458899294,0.978969929806044
15,15,-0.198663889396788,-0.00152578451211321,0.980066493168379
15,16,-0.19759907385755,-0.050336957983382,0.978989681596092
15,17,-0.18841143022254,-0.0983127454185277,0.977156966433627
15,18,-0.198247976237967,-0.141661277649255,0.969860723162007
15,19,-0.203178609345109,-0.191758842668412,0.960180711617901
15,20,-0.201772314247725,-0.242296175897539,0.948989197171678
15,21,-0.1928070099003,-0.294091299013421,0.936128070713567
15,22,-0.189235981157819,-0.3462389891815,0.918862506475159
15,23,-0.197610153800697,-0.39972918814517,0.895079216192437
15,24,-0.195835290519795,-0.455584520703102,0.86838429481581
15,25,-0.199120880321486,-0.507549404051942,0.83829856105478
15,26,-0.202993157386745,-0.556725776501188,0.805512375965329
15,27,-0.203702417106054,-0.603959659869828,0.770543999077972
15,28,-0.193766233098784,-0.65765761769958,0.72797053840964
15,29,-0.197066459570899,-0.710638378055687,0.675394629936138
15,30,-0.199120050412842,-0.760494490736273,0.618060947709338
15,31,-0.200018462744212,-0.802106440309689,0.562688077868336
16,0,-0.238172093780611,0.780296546896395,0.578283107695289
16,1,-0.241528776509568,0.732811139041665,0.636122381790051
16,2,-0.250199547812031,0.670841404233457,0.698120331061013
16,3,-0.247562437085587,0.607084033563474,0.755090601144358
16,4,-0.245652422781779,0.560694090244515,0.790744601212248
16,5,-0.25454743280672,0.511888776839756,0.820472720202815
16,6,-0.258765126567689,0.46129779065351,0.848672467805218
16,7,-0.258122501991883,0.409912714405525,0.874839608462114
16,8,-0.248621897253556,0.361380014447959,0.898661024727141
16,9,-0.243723955818856,0.308318614966492,0.919531546508956
16,10,-0.243649102637381,0.261006466982622,0.93408283303851
16,11,-0.253308678463681,0.204646573554286,0.945491667518796
16,12,-0.254446506367048,0.146685403100968,0.955897676487766
16,13,-0.247242740330921,0.0967772580391039,0.964108494766066
16,14,-0.248683709474011,0.0534459868188536,0.967109062689004
16,15,-0.247358762018807,-0.000641369038254003,0.96892374906299
16,16,-0.247365793283229,-0.0547727837262857,0.967372785681007
16,17,-0.245073055061554,-0.0936764744213692,0.964968349648204
16,18,-0.244962148548421,-0.137629271718831,0.959714399883989
16,19,-0.256988747667866,-0.187051562053945,0.948139492218988
16,20,-0.258061579960417,-0.240153147267933,0.935804833715684
16,21,-0.249066302447879,-0.29483856658133,0.922516231099057
16,22,-0.237416597701085,-0.346543755899481,0.907491478958961
16,23,-0.243663931506347,-0.399959932240894,0.883549625705727
16,24,-0.245498308860626,-0.455364309250387,0.855788482165711
16,25,-0.245879189289635,-0.508335645495937,0.825311029729096
16,26,-0.252629376030461,-0.555963981663548,0.7918853764651
16,27,-0.254980987243641,-0.604411467716661,0.754765840401412
16,28,-0.242047481495469,-0.661733147655895,0.709593022792025
16,29,-0.244001034306356,-0.713381817618977,0.656924560012848
16,30,-0.248457477668226,-0.761070367979583,0.599200114130634
16,31,-0.248517010075853,-0.801364252010928,0.544109025198006
17,0,-0.284794542943079,0.776064907971896,0.562685815464026
17,1,-0.290314357170324,0.730125671404082,0.618574229965588
17,2,-0.296235367997679,0.673001001034922,0.67772727505485
17,3,-0.297743312090757,0.601850624373823,0.74102951766179
17,4,-0.307395839745036,0.550492407176378,0.776186773495015
17,5,-0.314265422627872,0.50269180121682,0.805318692897361
17,6,-0.315734309018928,0.452790140466921,0.833842272138014
17,7,-0.311865978066731,0.402143981320908,0.860825086769577
17,8,-0.301526449258722,0.35335168544972,0.885564445304388
17,9,-0.296877182100461,0.303790307373913,0.905304030640399
17,10,-0.299059376022229,0.25915591790989,0.918369043372803
17,11,-0.297076620090827,0.213073205205453,0.930776713835754
17,12,-0.29646771353188,0.148284691068167,0.943460939958829
17,13,-0.297227446578782,0.0942419806924062,0.950144354335398
17,14,-0.301161275755549,0.0433446609590107,0.952587595106948
17,15,-0.296675037185554,5.99430020016653e-05,0.954978491233068
17,16,-0.299994721970417,-0.0427743734145169,0.952981384796622
17,17,-0.295796035913825,-0.093070408437811,0.950706371184545
17,18,-0.291527015530711,-0.142090743311228,0.945950432042303
17,19,-0.301018324799952,-0.192950415292014,0.933894054683544
17,20,-0.302133202132949,-0.24748997433907,0.920578210023753
17,21,-0.295073304665706,-0.304218717504589,0.905749809160081
17,22,-0.29391789145381,-0.353885123173097,0.887906297240935
17,23,-0.296782129117449,-0.401367312643406,0.866501383829203
17,24,-0.296246153742702,-0.44971290359677,0.842612912748919
17,25,-0.297910766683903,-0.502593953636649,0.811571619058781
17,26,-0.303599565881198,-0.551210796772621,0.777170483946759
17,27,-0.30141513242581,-0.603426173892806,0.738258606862
17,28,-0.291385042680595,-0.660851031562296,0.691643456547575
17,29,-0.291852762850045,-0.712202124925377,0.638427833093587
17,30,-0.298211555199195,-0.757611371930572,0.580598723273788
17,31,-0.296290149017626,-0.797870801425856,0.52498983973709
18,0,-0.33002693085492,0.768485675615049,0.548189740222273
18,1,-0.337922489869105,0.723502519010051,0.601957220927513
18,2,-0.343727524943011,0.671768958383497,0.656184314921428
18,3,-0.344116065542327,0.605641975722934,0.717483052537194
18,4,-0.352815680668645,0.550800562061996,0.756399257209121
18,5,-0.361844801536156,0.499085360444485,0.787389447853639
18,6,-0.36485534644916,0.446491910997726,0.817022367858471
18,7,-0.361699531194458,0.393973751334301,0.844960432442424
18,8,-0.352180694322024,0.342224340979604,0.87112069140156
18,9,-0.355875988491259,0.294871797250496,0.886793608457814
18,10,-0.358171940568544,0.249048030705094,0.899826616294094
18,11,-0.353938548934963,0.203841993643502,0.912784720076566
18,12,-0.346104181350864,0.150218893316058,0.926091885150899
18,13,-0.349919232637743,0.102892299246351,0.931112079927015
18,14,-0.353375215159124,0.0506871724469274,0.934107471258301
18,15,-0.351286235593395,-9.04409851941806e-05,0.936268109305796
18,16,-0.351631284146556,-0.050307322893584,0.934785864929891
18,17,-0.346772190768822,-0.102039733318599,0.932382400377474
18,18,-0.341275058192361,-0.143822191530122,0.928895318041421
18,19,-0.347599748217448,-0.191505478109856,0.917878023973274
18,20,-0.349343996147232,-0.24764295468646,0.903676789206208
18,21,-0.34472331025737,-0.306596511165018,0.887222868678801
18,22,-0.353276890975026,-0.352207098132048,0.866686562909811
18,23,-0.349450673120682,-0.406585066833934,0.8441402789129
18,24,-0.345131396508524,-0.456087599035897,0.820285572925519
18,25,-0.344729648547346,-0.499363676326973,0.794856835019762
18,26,-0.353149296764018,-0.542174966264441,0.762451231326458
18,27,-0.348184075739783,-0.598572357311205,0.721442293232203
18,28,-0.341106601692197,-0.655450760516503,0.673817918150251
18,29,-0.339979224016207,-0.707123656530375,0.619992146411912
18,30,-0.346370603630445,-0.75081721892722,0.562406355496696
18,31,-0.342896598431815,-0.791874169147318,0.505328826627906
19,0,-0.37330387418458,0.758014155717238,0.534844610378628
19,1,-0.383661557733986,0.713449987122204,0.586338575391777
19,2,-0.391587361038213,0.666074867388644,0.634825653001143
19,3,-0.391356412780017,0.603758967653905,0.694489213129655
19,4,-0.398411545265461,0.551184344230122,0.733119403149854
19,5,-0.405919553589094,0.498554082820576,0.765945913571556
19,6,-0.410053686239198,0.448541327393621,0.794145233582381
19,7,-0.409292173863381,0.399911284723212,0.820091995306147
19,8,-0.40520982243407,0.353196594100968,0.843242056421776
19,9,-0.403044999853626,0.305862980464418,0.862555833134536
19,10,-0.405726797187165,0.252324947585829,0.878474750274619
19,11,-0.404646614044352,0.20151534991718,0.89199365552127
19,12,-0.401285693075886,0.154980821403013,0.902746219892309
19,13,-0.404426194654887,0.104994897993305,0.908523816128307
19,14,-0.405629458847646,0.0514295677297277,0.912589580084114
19,15,-0.402875187341247,-0.000288369587372097,0.915254882678992
19,16,-0.404048619454471,-0.0583897083823819,0.912872036526455
19,17,-0.402147045990061,-0.107837581828189,0.909202292862769
19,18,-0.399224553726015,-0.149543999064787,0.904575230727647
19,19,-0.394759821298575,-0.192229291632753,0.898450100409971
19,20,-0.395109042637596,-0.244999288648974,0.885361052332606
19,21,-0.398588210993833,-0.30061762670563,0.866462047968987
19,22,-0.401760717619169,-0.355856407964406,0.84377398791904
19,23,-0.396821801445141,-0.41241864070191,0.820026415854649
19,24,-0.397095128007157,-0.458285209968915,0.795166728200273
19,25,-0.396689025119999,-0.501182961274035,0.769060112525629
19,26,-0.39338457322888,-0.544045402699807,0.741122916490062
19,27,-0.39476313455548,-0.590456921975242,0.703933726204005
19,28,-0.390410598056874,-0.645690669258535,0.656249285376631
19,29,-0.387805925511382,-0.698395732158177,0.601539662400996
19,30,-0.392913949580866,-0.741646473495307,0.543671901588394
19,31,-0.387968577650088,-0.783667025480714,0.48512511368757
20,0,-0.414179128663624,0.7451487118108,0.522694027769733
20,1,-0.426981532869787,0.700540137836533,0.571778178901694
20,2,-0.43724515155987,0.653682018619414,0.617670216192293
20,3,-0.438615604548552,0.596910818304792,0.671798947928034
20,4,-0.445421500194932,0.546884797895728,0.708884126634702
20,5,-0.454716888434339,0.50063007479242,0.736615286011585
20,6,-0.46107028596959,0.453061003500126,0.762987495640249
20,7,-0.463053118327065,0.405539377345779,0.788111428054167
20,8,-0.460645279330456,0.358781397077373,0.811838552756504
20,9,-0.454381097872726,0.313461789810667,0.833834230662587
20,10,-0.452636791848483,0.258347033886567,0.853449907579306
20,11,-0.449225680182072,0.203957921085331,0.869826106007117
20,12,-0.450785666964308,0.155136787885542,0.879047700357665
20,13,-0.452834603795868,0.108177046339791,0.885007654345564
20,14,-0.453195595655099,0.0530575577897094,0.889830684816056
20,15,-0.451263284018525,-0.00133755225546846,0.892389858442362
20,16,-0.455081102233627,-0.0561696767872871,0.88867663286453
20,17,-0.457335051653023,-0.101986271071566,0.883427105675643
20,18,-0.455241125385262,-0.151520994200345,0.877380707603318
20,19,-0.448925486732452,-0.199105862817576,0.871104335170994
20,20,-0.443232827500319,-0.245054582616099,0.862260350569897
20,21,-0.447340061612043,-0.301149516307383,0.842137659830483
20,22,-0.450403946302337,-0.356048767398734,0.818758548284611
20,23,-0.447016552334515,-0.412164173670504,0.793912398115482
20,24,-0.451670717758675,-0.455840830779188,0.76694373960148
20,25,-0.453907206495394,-0.500695854275406,0.737069813113364
20,26,-0.453552961356334,-0.54642550146861,0.704065964657913
20,27,-0.450226137882209,-0.592254931272961,0.668229392611946
20,28,-0.44335041308465,-0.636669563912671,0.630945542503408
20,29,-0.43762714139638,-0.684760232609301,0.582740001158397
20,30,-0.437523162700105,-0.730469324040572,0.524393028878729
20,31,-0.431216551305414,-0.773566230737887,0.46437869518556
21,0,-0.452329122795884,0.730399735717021,0.511775918479184
21,1,-0.467481871213065,0.685368031656273,0.558329079728737
21,2,-0.479865216557822,0.638274668547735,0.601942539972208
21,3,-0.487663828476709,0.588365361785301,0.644988520399154
21,4,-0.500798525402475,0.544024031116962,0.673230042795148
21,5,-0.51027569775099,0.49850256144109,0.700795197273364
21,6,-0.515716235690117,0.452256845620801,0.727667856810192
21,7,-0.517867867808105,0.404930516801292,0.753554343133211
21,8,-0.516074200385147,0.357421863371358,0.778406726127785
21,9,-0.509440216779294,0.311212445251948,0.802257738789829
21,10,-0.503112492358321,0.25781874452746,0.824868059148421
21,11,-0.494117522105105,0.202936342099739,0.845378445078823
21,12,-0.505166363623896,0.151316509358943,0.849653022744246
21,13,-0.508800428999402,0.0989274259790984,0.855181552560142
21,14,-0.503997192420573,0.0587576143782353,0.861704341862543
21,15,-0.496984334237637,0.000608454335296785,0.86775929917558
21,16,-0.50723607144029,-0.0510362568961202,0.860294640406329
21,17,-0.513976985903548,-0.10287268119494,0.851613098434535
21,18,-0.513861869219874,-0.151413925043166,0.844404999194628
21,19,-0.507869066216831,-0.199859943788466,0.837929003226953
21,20,-0.497315175972586,-0.247196586670587,0.831607758072138
21,21,-0.495450809427145,-0.299101908638466,0.815516121046552
21,22,-0.499293363538645,-0.351620610189188,0.79187693716666
21,23,-0.50110006063153,-0.403714753836146,0.765449623927072
21,24,-0.510358038036483,-0.449697334669771,0.73301226470125
21,25,-0.516289014370752,-0.496167470527441,0.698042616772414
21,26,-0.51812801874334,-0.542493754644798,0.66124419268867
21,27,-0.515551457495729,-0.5881932161406,0.623085415621492
21,28,-0.507177261555144,-0.632630147886584,0.58527798638461
21,29,-0.492212763730002,-0.67306202259781,0.552009156588745
21,30,-0.482643685222511,-0.716125022140738,0.504202365899607
21,31,-0.474283945655932,-0.760770498232444,0.443038359413945
22,0,-0.489565731451233,0.714675216330655,0.499564540126049
22,1,-0.509686368224798,0.669895450425959,0.539870254361561
22,2,-0.525435314249603,0.623463477317969,0.578974112538727
22,3,-0.541930391747491,0.579808051927987,0.608386450720169
22,4,-0.558168281327577,0.535725605973234,0.633597857338888
22,5,-0.571100233111337,0.489316652338025,0.659100703599143
22,6,-0.576151997924588,0.443854964954869,0.686324737549519
22,7,-0.576787529106624,0.396284255679069,0.714335309898623
22,8,-0.572145813467439,0.34902948046669,0.742177599969734
22,9,-0.564023013655267,0.302546058488757,0.768338416688993
22,10,-0.554724813477992,0.253661449967215,0.792424286674971
22,11,-0.559203128444759,0.197372015164697,0.805193236911129
22,12,-0.569366636912937,0.142537558956683,0.809632433303608
22,13,-0.571515953370589,0.0990554976177474,0.81459040224803
22,14,-0.568590443161789,0.0558571933946006,0.820722170951388
22,15,-0.55349554316422,0.00459930539489821,0.832839438359658
22,16,-0.568944004461861,-0.0457049206586443,0.821105218601422
22,17,-0.576294095791351,-0.0988174190777539,0.811246098815175
22,18,-0.575778700412271,-0.15360650132955,0.803046655494468
22,19,-0.568866202136842,-0.208487661092561,0.795565295396021
22,20,-0.560711594910554,-0.251540846169796,0.788878767644969
22,21,-0.550487915644236,-0.293892543505671,0.781402730735843
22,22,-0.547704189636473,-0.3441117852514,0.7626317590461
22,23,-0.561780657655789,-0.393102409521009,0.727923751716212
22,24,-0.575283713602239,-0.439147147212333,0.690071323820435
22,25,-0.581717131294526,-0.485340594314351,0.652724816955093
22,26,-0.57833542289207,-0.531877837739891,0.618574251282244
22,27,-0.570385433036181,-0.576573281129747,0.584998896808709
22,28,-0.558635248438661,-0.618848808312693,0.552225326883723
22,29,-0.543887483548587,-0.658264880255932,0.520455332051492
22,30,-0.530216737615498,-0.69681550159789,0.483030400580812
22,31,-0.523894930529628,-0.740420849500445,0.421083207205413
23,0,-0.541227425558043,0.69919029469829,0.467125042813518
23,1,-0.560350777803873,0.653931213304242,0.508311886621823
23,2,-0.574899046041233,0.607276360665377,0.548367129428721
23,3,-0.592434311885792,0.565645679596023,0.573643226452436
23,4,-0.608455733847374,0.522331053535778,0.597454509113839
23,5,-0.621379777359757,0.476792292472895,0.621736505383736
23,6,-0.630573740921573,0.429591817857596,0.646395875056438
23,7,-0.6354787940423,0.381419979168636,0.671331141698001
23,8,-0.63564949395082,0.333064022849529,0.696432392643647
23,9,-0.630783720968599,0.285364202988681,0.721581020408411
23,10,-0.620738036907066,0.239162691320475,0.746649513906699
23,11,-0.620513395660972,0.192229208222106,0.76027038434467
23,12,-0.62867851734788,0.145121775024229,0.764004576058998
23,13,-0.63316745399262,0.0974450809459489,0.767856387226115
23,14,-0.633749108948796,0.0500080832132573,0.771920500129348
23,15,-0.629487701999777,0.0024761486847188,0.777006500435312
23,16,-0.637100502601209,-0.0494581991070808,0.76919232713696
23,17,-0.641851085566566,-0.0957198288023009,0.760831714856235
23,18,-0.642586206839163,-0.143418103306583,0.752671385415972
23,19,-0.63942002282808,-0.191790074679119,0.744552618463675
23,20,-0.63252756483302,-0.240073109902109,0.736392410083333
23,21,-0.622240052675709,-0.287571931867563,0.728093195166724
23,22,-0.613288451458334,-0.333718327711741,0.715897585592463
23,23,-0.625644186355854,-0.379572397046329,0.681538074856882
23,24,-0.632129854312898,-0.425951418613531,0.647284509522261
23,25,-0.633138338314641,-0.472084617144247,0.613410106545323
23,26,-0.629196387428712,-0.517228118699719,0.580161166636485
23,27,-0.620940406957919,-0.560708403370254,0.547758247219441
23,28,-0.609081909607611,-0.601957485200903,0.51639753426924
23,29,-0.594367443122607,-0.640535701652953,0.486252359854278
23,30,-0.577538531099746,-0.676140544723336,0.457474817751074
23,31,-0.571269624011642,-0.71731929490772,0.398878485048628
